Year,Quarter,NamedCost,Values,COICOP,CDID,Source,Websource,Grouptotal
2008,Q2,Meat,3464000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2008,Q3,Meat,3532000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2008,Q4,Meat,3595000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2009,Q1,Meat,3544000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2009,Q2,Meat,3715000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2009,Q3,Meat,3684000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2009,Q4,Meat,3991000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2010,Q1,Meat,3577000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2010,Q2,Meat,3621000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2010,Q3,Meat,3617000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2010,Q4,Meat,3842000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2011,Q1,Meat,3773000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2011,Q2,Meat,3830000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2011,Q3,Meat,3869000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2011,Q4,Meat,4195000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2012,Q1,Meat,4037000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2012,Q2,Meat,4075000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2012,Q3,Meat,4099000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2012,Q4,Meat,4480000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2013,Q1,Meat,4173000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2013,Q2,Meat,4098000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2013,Q3,Meat,4133000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2013,Q4,Meat,4521000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2014,Q1,Meat,4254000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2014,Q2,Meat,4217000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2014,Q3,Meat,4299000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2014,Q4,Meat,4606000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2015,Q1,Meat,4138000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2015,Q2,Meat,4099000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2015,Q3,Meat,4138000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2015,Q4,Meat,4507000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2016,Q1,Meat,4361000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2016,Q2,Meat,4400000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2016,Q3,Meat,4482000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2016,Q4,Meat,4882000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2017,Q1,Meat,4601000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2017,Q2,Meat,4602000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2017,Q3,Meat,4661000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2017,Q4,Meat,5129000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2018,Q1,Meat,4709000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2018,Q2,Meat,4639000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2018,Q3,Meat,4622000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2018,Q4,Meat,4988000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2019,Q1,Meat,4689000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2019,Q2,Meat,4650000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2019,Q3,Meat,4654000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2019,Q4,Meat,5108000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2020,Q1,Meat,5131000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2020,Q2,Meat,5391000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2020,Q3,Meat,4846000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2020,Q4,Meat,5427000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2021,Q1,Meat,5268000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2021,Q2,Meat,5285000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2021,Q3,Meat,5119000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2021,Q4,Meat,5658000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2022,Q1,Meat,5224000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2022,Q2,Meat,5335000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2022,Q3,Meat,5439000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
2022,Q4,Meat,6050000000.0,01.1.2,CDCJ,NDGCN,https://www.ons.gov.uk/search?q=CDCJ,0
1997,Q1,Fish,457000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1997,Q2,Fish,465000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1997,Q3,Fish,435000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1997,Q4,Fish,460000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1998,Q1,Fish,466000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1998,Q2,Fish,492000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1998,Q3,Fish,474000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1998,Q4,Fish,482000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1999,Q1,Fish,468000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1999,Q2,Fish,558000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1999,Q3,Fish,504000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1999,Q4,Fish,471000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2000,Q1,Fish,509000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2000,Q2,Fish,527000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2000,Q3,Fish,504000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2000,Q4,Fish,561000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2001,Q1,Fish,543000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2001,Q2,Fish,573000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2001,Q3,Fish,588000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2001,Q4,Fish,603000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2002,Q1,Fish,632000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2002,Q2,Fish,621000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2002,Q3,Fish,578000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2002,Q4,Fish,651000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2003,Q1,Fish,575000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2003,Q2,Fish,677000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2003,Q3,Fish,607000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2003,Q4,Fish,585000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2004,Q1,Fish,662000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2004,Q2,Fish,659000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2004,Q3,Fish,624000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2004,Q4,Fish,672000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2005,Q1,Fish,697000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2005,Q2,Fish,690000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2005,Q3,Fish,660000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2005,Q4,Fish,740000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2006,Q1,Fish,723000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2006,Q2,Fish,811000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2006,Q3,Fish,772000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2006,Q4,Fish,773000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2007,Q1,Fish,750000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2007,Q2,Fish,910000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2007,Q3,Fish,767000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2007,Q4,Fish,778000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2008,Q1,Fish,804000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2008,Q2,Fish,946000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2008,Q3,Fish,809000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2008,Q4,Fish,728000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2009,Q1,Fish,767000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2009,Q2,Fish,791000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2009,Q3,Fish,754000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2009,Q4,Fish,734000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2010,Q1,Fish,736000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2010,Q2,Fish,913000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2010,Q3,Fish,887000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2010,Q4,Fish,786000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2011,Q1,Fish,858000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2011,Q2,Fish,859000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2011,Q3,Fish,883000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2011,Q4,Fish,852000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2012,Q1,Fish,818000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2012,Q2,Fish,849000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2012,Q3,Fish,817000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2012,Q4,Fish,869000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2013,Q1,Fish,922000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2013,Q2,Fish,923000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2013,Q3,Fish,912000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2013,Q4,Fish,939000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2014,Q1,Fish,939000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2014,Q2,Fish,924000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2014,Q3,Fish,923000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2014,Q4,Fish,918000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2015,Q1,Fish,930000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2015,Q2,Fish,923000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2015,Q3,Fish,909000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2015,Q4,Fish,869000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2016,Q1,Fish,947000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2016,Q2,Fish,986000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2016,Q3,Fish,965000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2016,Q4,Fish,945000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2017,Q1,Fish,1063000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2017,Q2,Fish,1094000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2017,Q3,Fish,1088000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2017,Q4,Fish,1056000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2018,Q1,Fish,1086000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2018,Q2,Fish,1082000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2018,Q3,Fish,1120000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2018,Q4,Fish,1065000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2019,Q1,Fish,1125000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2019,Q2,Fish,1137000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2019,Q3,Fish,1194000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2019,Q4,Fish,1162000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2020,Q1,Fish,1192000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2020,Q2,Fish,1278000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2020,Q3,Fish,1266000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2020,Q4,Fish,1196000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2021,Q1,Fish,1359000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2021,Q2,Fish,1239000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2021,Q3,Fish,1175000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2021,Q4,Fish,1134000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2022,Q1,Fish,1159000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2022,Q2,Fish,1170000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2022,Q3,Fish,1201000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
2022,Q4,Fish,1220000000.0,01.1.3,CDCK,NDGCN,https://www.ons.gov.uk/search?q=CDCK,0
1997,Q1,Milkcheeseandeggs,1882000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1997,Q2,Milkcheeseandeggs,1884000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1997,Q3,Milkcheeseandeggs,1849000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1997,Q4,Milkcheeseandeggs,1861000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1998,Q1,Milkcheeseandeggs,1887000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1998,Q2,Milkcheeseandeggs,1917000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1998,Q3,Milkcheeseandeggs,1782000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1998,Q4,Milkcheeseandeggs,1802000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1999,Q1,Milkcheeseandeggs,1814000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1999,Q2,Milkcheeseandeggs,1914000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1999,Q3,Milkcheeseandeggs,1855000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
1999,Q4,Milkcheeseandeggs,1776000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2000,Q1,Milkcheeseandeggs,1823000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2000,Q2,Milkcheeseandeggs,1809000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2000,Q3,Milkcheeseandeggs,1806000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2000,Q4,Milkcheeseandeggs,1855000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2001,Q1,Milkcheeseandeggs,1879000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2001,Q2,Milkcheeseandeggs,1713000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2001,Q3,Milkcheeseandeggs,1726000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2001,Q4,Milkcheeseandeggs,1804000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2002,Q1,Milkcheeseandeggs,1712000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2002,Q2,Milkcheeseandeggs,1798000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2002,Q3,Milkcheeseandeggs,1745000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2002,Q4,Milkcheeseandeggs,1872000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2003,Q1,Milkcheeseandeggs,1865000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2003,Q2,Milkcheeseandeggs,1902000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2003,Q3,Milkcheeseandeggs,1900000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2003,Q4,Milkcheeseandeggs,1925000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2004,Q1,Milkcheeseandeggs,1973000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2004,Q2,Milkcheeseandeggs,1939000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2004,Q3,Milkcheeseandeggs,1909000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2004,Q4,Milkcheeseandeggs,1921000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2005,Q1,Milkcheeseandeggs,1985000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2005,Q2,Milkcheeseandeggs,1983000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2005,Q3,Milkcheeseandeggs,1996000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2005,Q4,Milkcheeseandeggs,2116000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2006,Q1,Milkcheeseandeggs,2122000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2006,Q2,Milkcheeseandeggs,2021000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2006,Q3,Milkcheeseandeggs,2077000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2006,Q4,Milkcheeseandeggs,2153000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2007,Q1,Milkcheeseandeggs,2181000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2007,Q2,Milkcheeseandeggs,2175000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2007,Q3,Milkcheeseandeggs,2226000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2007,Q4,Milkcheeseandeggs,2400000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2008,Q1,Milkcheeseandeggs,2354000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2008,Q2,Milkcheeseandeggs,2523000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2008,Q3,Milkcheeseandeggs,2377000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2008,Q4,Milkcheeseandeggs,2435000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2009,Q1,Milkcheeseandeggs,2438000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2009,Q2,Milkcheeseandeggs,2457000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2009,Q3,Milkcheeseandeggs,2420000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2009,Q4,Milkcheeseandeggs,2482000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2010,Q1,Milkcheeseandeggs,2283000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2010,Q2,Milkcheeseandeggs,2526000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2010,Q3,Milkcheeseandeggs,2422000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2010,Q4,Milkcheeseandeggs,2391000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2011,Q1,Milkcheeseandeggs,2449000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2011,Q2,Milkcheeseandeggs,2448000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2011,Q3,Milkcheeseandeggs,2467000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2011,Q4,Milkcheeseandeggs,2536000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2012,Q1,Milkcheeseandeggs,2415000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2012,Q2,Milkcheeseandeggs,2474000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2012,Q3,Milkcheeseandeggs,2387000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
2012,Q4,Milkcheeseandeggs,2535000000.0,01.1.4,CDCL,NDGCN,https://www.ons.gov.uk/search?q=CDCL,0
